id,company_id/id,code,name,type,user_type/id,parent_id/id,currency_id/id
__account__.account_account_H666,helom.base_company,Classe 5,Comptes financiers,View,l10n_fr.account_type_view,__account__.account_account_H2,
__account__.account_account_H667,helom.base_company,5,Valeurs mobilières de placement,View,l10n_fr.account_type_view,__account__.account_account_H666,
__account__.account_account_H668,helom.base_company,501000,Parts dans entreprises liées,Regular,l10n_fr.account_type_cash,__account__.account_account_H667,
__account__.account_account_H669,helom.base_company,502000,Actions propres,Regular,l10n_fr.account_type_cash,__account__.account_account_H667,
__account__.account_account_H670,helom.base_company,503000,Actions,View,l10n_fr.account_type_view,__account__.account_account_H667,
__account__.account_account_H671,helom.base_company,503100,Titres cotés,Regular,l10n_fr.account_type_cash,__account__.account_account_H670,
__account__.account_account_H672,helom.base_company,503500,Titres non cotés,Regular,l10n_fr.account_type_cash,__account__.account_account_H670,
__account__.account_account_H673,helom.base_company,504000,Autres titres conférant un droit de propriété,Regular,l10n_fr.account_type_cash,__account__.account_account_H667,
__account__.account_account_H674,helom.base_company,505000,Obligations et bons émis par la société et rachetés par elle,Regular,l10n_fr.account_type_cash,__account__.account_account_H667,
__account__.account_account_H675,helom.base_company,506000,Obligations,View,l10n_fr.account_type_view,__account__.account_account_H667,
__account__.account_account_H676,helom.base_company,506100,Titres cotés,Regular,l10n_fr.account_type_cash,__account__.account_account_H675,
__account__.account_account_H677,helom.base_company,506500,Titres non cotés,Regular,l10n_fr.account_type_cash,__account__.account_account_H675,
__account__.account_account_H678,helom.base_company,507000,Bons du Trésor et bons de caisse à court terme,Regular,l10n_fr.account_type_cash,__account__.account_account_H667,
__account__.account_account_H679,helom.base_company,508000,Autres valeurs mobilières de placement et autres créances assimilées,View,l10n_fr.account_type_view,__account__.account_account_H667,
__account__.account_account_H680,helom.base_company,508100,Autres valeurs mobilières,Regular,l10n_fr.account_type_cash,__account__.account_account_H679,
__account__.account_account_H681,helom.base_company,508200,Bons de souscription,Regular,l10n_fr.account_type_cash,__account__.account_account_H679,
__account__.account_account_H682,helom.base_company,508800,"Intérêts courus sur obligations, bons et valeurs assimilées",Regular,l10n_fr.account_type_cash,__account__.account_account_H679,
__account__.account_account_H683,helom.base_company,509000,Versements restant à effectuer sur valeurs mobilières de placement non libérées,Regular,l10n_fr.account_type_cash,__account__.account_account_H667,
__account__.account_account_H684,helom.base_company,51,Banques établissements financiers et assimilés,View,l10n_fr.account_type_view,__account__.account_account_H666,
__account__.account_account_H1247,helom.base_company,511,Valeur à l'encaissement,View,l10n_fr.account_type_view,__account__.account_account_H684,
__account__.account_account_H1242,helom.base_company,511200,Chèque à encaisser,Regular,l10n_fr.account_type_cash,__account__.account_account_H1247,
__account__.account_account_H1249,helom.base_company,511300,Effet à l'encaissement,Regular,l10n_fr.account_type_cash,__account__.account_account_H1247,
__account__.account_account_H1250,helom.base_company,511400,Effet à l'escompte,Regular,l10n_fr.account_type_cash,__account__.account_account_H1247,
__account__.account_account_H690,helom.base_company,512,Banques,View,l10n_fr.account_type_view,__account__.account_account_H684,
__account__.account_account_H691,helom.base_company,512100,BCGE,Regular,l10n_fr.account_type_cash,__account__.account_account_H690,
__account__.account_account_H696,helom.base_company,515000,Caisses du Trésor et des établissements publics,Regular,l10n_fr.account_type_cash,__account__.account_account_H684,
__account__.account_account_H697,helom.base_company,516000,Sociétés de bourse,Regular,l10n_fr.account_type_cash,__account__.account_account_H684,
__account__.account_account_H698,helom.base_company,517000,Autres organismes financiers,Regular,l10n_fr.account_type_cash,__account__.account_account_H684,
__account__.account_account_H699,helom.base_company,518000,Intérêts courus,View,l10n_fr.account_type_view,__account__.account_account_H684,
__account__.account_account_H700,helom.base_company,518100,Intérêts courus à payer,Regular,l10n_fr.account_type_cash,__account__.account_account_H699,
__account__.account_account_H1224,helom.base_company,518700,Intérêts courus à recevoir,Regular,l10n_fr.account_type_cash,__account__.account_account_H699,
__account__.account_account_H701,helom.base_company,518800,Intérêts courus à recevoir,Regular,l10n_fr.account_type_cash,__account__.account_account_H699,
__account__.account_account_H702,helom.base_company,519000,Concours bancaires courants,View,l10n_fr.account_type_view,__account__.account_account_H684,
__account__.account_account_H703,helom.base_company,519100,Crédit de mobilisation de créances commerciales (CMCC) BQ POP,Regular,l10n_fr.account_type_cash,__account__.account_account_H702,
__account__.account_account_H1427,helom.base_company,519110,CMCC CIC,Regular,l10n_fr.account_type_cash,__account__.account_account_H702,
__account__.account_account_H704,helom.base_company,519300,Mobilisation de créances nées à l'étranger,Regular,l10n_fr.account_type_cash,__account__.account_account_H702,
__account__.account_account_H705,helom.base_company,519800,Intérêts courus sur concours bancaires courants,Regular,l10n_fr.account_type_cash,__account__.account_account_H702,
__account__.account_account_H706,helom.base_company,52,Instruments de trésorerie,View,l10n_fr.account_type_view,__account__.account_account_H666,
__account__.account_account_H707,helom.base_company,53,Caisse,View,l10n_fr.account_type_view,__account__.account_account_H666,
__account__.account_account_H708,helom.base_company,531000,Caisse siège social,View,l10n_fr.account_type_view,__account__.account_account_H707,
__account__.account_account_H709,helom.base_company,531100,Caisse en monnaie nationale,Regular,l10n_fr.account_type_cash,__account__.account_account_H708,
__account__.account_account_H710,helom.base_company,531400,Caisse en devises,Regular,l10n_fr.account_type_cash,__account__.account_account_H708,
__account__.account_account_H711,helom.base_company,532000,Caisse succursale (ou usine) A,Regular,l10n_fr.account_type_cash,__account__.account_account_H707,
__account__.account_account_H712,helom.base_company,533000,Caisse succursale (ou usine) B,Regular,l10n_fr.account_type_cash,__account__.account_account_H707,
__account__.account_account_H713,helom.base_company,54,Régies d'avances et accréditifs,View,l10n_fr.account_type_view,__account__.account_account_H666,
__account__.account_account_H714,helom.base_company,58,Virements internes,View,l10n_fr.account_type_view,__account__.account_account_H666,
__account__.account_account_H1228,helom.base_company,580110,REMISES DE CHEQUES,Regular,l10n_fr.account_type_cash,__account__.account_account_H714,
__account__.account_account_H716,helom.base_company,580200,REMISE CB,Regular,l10n_fr.account_type_cash,__account__.account_account_H714,
__account__.account_account_H1229,helom.base_company,580210,ONEY BANQUE ACCORD,Regular,l10n_fr.account_type_cash,__account__.account_account_H714,
__account__.account_account_H1210,helom.base_company,580300,"REMISE AUTRES PARTENAIRES (Mediacadeaux, Openprice)",Regular,l10n_fr.account_type_cash,__account__.account_account_H714,
__account__.account_account_H718,helom.base_company,580400,REMISE ESPECES,Regular,l10n_fr.account_type_cash,__account__.account_account_H714,
__account__.account_account_H719,helom.base_company,580500,VIREMENT SOFINCO,Regular,l10n_fr.account_type_cash,__account__.account_account_H714,
__account__.account_account_H722,helom.base_company,580800,VIR PIX MANIA,Regular,l10n_fr.account_type_cash,__account__.account_account_H714,
__account__.account_account_H1209,helom.base_company,580810,VIR AMAZON,Regular,l10n_fr.account_type_cash,__account__.account_account_H714,
__account__.account_account_H1230,helom.base_company,580900,VIREMENT INTERNE,Regular,l10n_fr.account_type_cash,__account__.account_account_H714,
__account__.account_account_H1235,helom.base_company,580920,VIREMENT FOURNISSEURS,Regular,l10n_fr.account_type_cash,__account__.account_account_H714,
__account__.account_account_H723,helom.base_company,59,Provisions pour dépréciation des comptes financiers,View,l10n_fr.account_type_view,__account__.account_account_H666,
__account__.account_account_H724,helom.base_company,590000,Provisions pour dépréciation des valeurs mobilières de placement,View,l10n_fr.account_type_view,__account__.account_account_H723,
__account__.account_account_H725,helom.base_company,590300,Actions,Regular,l10n_fr.account_type_cash,__account__.account_account_H724,
__account__.account_account_H726,helom.base_company,590400,Autres titres conférant un droit de propriété,Regular,l10n_fr.account_type_cash,__account__.account_account_H724,
__account__.account_account_H727,helom.base_company,590600,Obligations,Regular,l10n_fr.account_type_cash,__account__.account_account_H724,
__account__.account_account_H728,helom.base_company,590800,Autres valeurs mobilières de placement et créances assimilées (provisions),Regular,l10n_fr.account_type_cash,__account__.account_account_H724,
__account__.account_account_H729,helom.base_company,Classes 6 et 7,Comptes de gestion,View,l10n_fr.account_type_view,__account__.account_account_H1,
__account__.account_account_H730,helom.base_company,Classe 6,Comptes de charges,View,l10n_fr.account_type_view,__account__.account_account_H729,
__account__.account_account_H731,helom.base_company,60,Achats(sauf 603),View,l10n_fr.account_type_view,__account__.account_account_H730,
__account__.account_account_H732,helom.base_company,601000,Achats stockés - Matières premières (et fournitures),View,l10n_fr.account_type_view,__account__.account_account_H731,
__account__.account_account_H733,helom.base_company,601100,Matières (ou groupe) A,Regular,l10n_fr.account_type_expense,__account__.account_account_H732,
__account__.account_account_H734,helom.base_company,601200,Matières (ou groupe) B,Regular,l10n_fr.account_type_expense,__account__.account_account_H732,
__account__.account_account_H735,helom.base_company,601700,"Fournitures A, B, C, ..",Regular,l10n_fr.account_type_expense,__account__.account_account_H732,
__account__.account_account_H1292,helom.base_company,602,Achats stockés - Autres approvisionnements,View,l10n_fr.account_type_view,__account__.account_account_H731,
__account__.account_account_H736,helom.base_company,602000,Achats stockés - Autres approvisionnements,Regular,l10n_fr.account_type_expense,__account__.account_account_H1292,
__account__.account_account_H1293,helom.base_company,6021,Matieres consommables,View,l10n_fr.account_type_view,__account__.account_account_H1292,
__account__.account_account_H737,helom.base_company,602100,Matières consommables,Regular,l10n_fr.account_type_expense,__account__.account_account_H1293,
__account__.account_account_H738,helom.base_company,602110,Matières (ou groupe) C,Regular,l10n_fr.account_type_expense,__account__.account_account_H1293,
__account__.account_account_H739,helom.base_company,602120,Matières (ou groupe) D,Regular,l10n_fr.account_type_expense,__account__.account_account_H1293,
__account__.account_account_H1294,helom.base_company,6022,Fournitures consommables,View,l10n_fr.account_type_view,__account__.account_account_H1292,
__account__.account_account_H740,helom.base_company,602200,Fournitures consommables,Regular,l10n_fr.account_type_expense,__account__.account_account_H1294,
__account__.account_account_H741,helom.base_company,602210,Combustibles,Regular,l10n_fr.account_type_expense,__account__.account_account_H1294,
__account__.account_account_H742,helom.base_company,602220,Produits d'entretien,Regular,l10n_fr.account_type_expense,__account__.account_account_H1294,
__account__.account_account_H743,helom.base_company,602230,Fournitures d'atelier et d'usine,Regular,l10n_fr.account_type_expense,__account__.account_account_H1294,
__account__.account_account_H744,helom.base_company,602240,Fournitures de magasin,Regular,l10n_fr.account_type_expense,__account__.account_account_H1294,
__account__.account_account_H745,helom.base_company,602250,Fournitures de bureau,Regular,l10n_fr.account_type_expense,__account__.account_account_H1294,
__account__.account_account_H746,helom.base_company,602300,Electricite,Regular,l10n_fr.account_type_expense,__account__.account_account_H1292,
__account__.account_account_H747,helom.base_company,602400,Eau,Regular,l10n_fr.account_type_expense,__account__.account_account_H1292,
__account__.account_account_H749,helom.base_company,602600,Emballages,View,l10n_fr.account_type_view,__account__.account_account_H1292,
__account__.account_account_H748,helom.base_company,602601,Emballages perdus,Regular,l10n_fr.account_type_expense,__account__.account_account_H749,
__account__.account_account_H750,helom.base_company,602650,Emballages récupérables non identifiables,Regular,l10n_fr.account_type_expense,__account__.account_account_H749,
__account__.account_account_H751,helom.base_company,602670,Emballages à usage mixte,Regular,l10n_fr.account_type_expense,__account__.account_account_H749,
__account__.account_account_H752,helom.base_company,603000,Variation des stocks (approvisionnements et marchandises),View,l10n_fr.account_type_view,__account__.account_account_H731,
__account__.account_account_H753,helom.base_company,603100,Variation des stocks de matières premières (et fournitures),Regular,l10n_fr.account_type_expense,__account__.account_account_H752,
__account__.account_account_H754,helom.base_company,603200,Variation des stocks des autres approvisionnements,Regular,l10n_fr.account_type_expense,__account__.account_account_H752,
__account__.account_account_H755,helom.base_company,603220,Variation des stocks consom,Regular,l10n_fr.account_type_expense,__account__.account_account_H752,
__account__.account_account_H756,helom.base_company,603710,Variation des stocks de marchandises,Regular,l10n_fr.account_type_expense,__account__.account_account_H752,
__account__.account_account_H757,helom.base_company,604000,S/T Logistique,Regular,l10n_fr.account_type_expense,__account__.account_account_H731,
__account__.account_account_H758,helom.base_company,605000,Achats de matériel équipements et travaux,Regular,l10n_fr.account_type_expense,__account__.account_account_H731,
__account__.account_account_H1356,helom.base_company,606000,Achats non stockés de matières et fournitures,View,l10n_fr.account_type_view,__account__.account_account_H731,
__account__.account_account_H1357,helom.base_company,606100,"Fournitures non stockables (eau, énergie...)",View,l10n_fr.account_type_view,__account__.account_account_H1356,
__account__.account_account_H761,helom.base_company,606110,EDF,Regular,l10n_fr.account_type_expense,__account__.account_account_H1357,
__account__.account_account_H762,helom.base_company,606120,Eaux,Regular,l10n_fr.account_type_expense,__account__.account_account_H1357,
__account__.account_account_H763,helom.base_company,606140,Carburant,Regular,l10n_fr.account_type_expense,__account__.account_account_H1357,
__account__.account_account_H764,helom.base_company,606141,Carburant Anthony,Regular,l10n_fr.account_type_expense,__account__.account_account_H1357,
__account__.account_account_H765,helom.base_company,606142,Carburant Philippe,Regular,l10n_fr.account_type_expense,__account__.account_account_H1357,
__account__.account_account_H766,helom.base_company,606300,Fournitures d'entretien et de petit équipement,Regular,l10n_fr.account_type_expense,__account__.account_account_H1356,
__account__.account_account_H1436,helom.base_company,606301,Fournitures d'entretien et de petit équipement-INTRACO,Regular,l10n_fr.account_type_expense,__account__.account_account_H1356,
__account__.account_account_H767,helom.base_company,606400,Fournitures administratives,Regular,l10n_fr.account_type_expense,__account__.account_account_H1356,
__account__.account_account_H768,helom.base_company,606800,Autres matières et fournitures,Regular,l10n_fr.account_type_expense,__account__.account_account_H1356,
__account__.account_account_H769,helom.base_company,607000,Achats de marchandises,View,l10n_fr.account_type_view,__account__.account_account_H731,
__account__.account_account_H784,helom.base_company,607100,ACHATS FRANCE,Regular,l10n_fr.account_type_expense,__account__.account_account_H769,
__account__.account_account_H780,helom.base_company,607300,ACHATS INTRACOMM,Regular,l10n_fr.account_type_expense,__account__.account_account_H769,
__account__.account_account_H1378,helom.base_company,607800,achat emballages,Regular,l10n_fr.account_type_expense,__account__.account_account_H769,
__account__.account_account_H783,helom.base_company,607900,ACHATS HORS CEE,Regular,l10n_fr.account_type_expense,__account__.account_account_H769,
__account__.account_account_H786,helom.base_company,608000,Frais accessoires incorporés aux achats,View,l10n_fr.account_type_view,__account__.account_account_H731,
__account__.account_account_H787,helom.base_company,608100,FRAIS ACC/DOUANE,Regular,l10n_fr.account_type_expense,__account__.account_account_H786,
__account__.account_account_H1291,helom.base_company,609,"Rabais, remises et ristournes obtenus sur achats",View,l10n_fr.account_type_view,__account__.account_account_H731,
__account__.account_account_H788,helom.base_company,609001,"Rabais, remises et ristournes obtenus sur achats",Regular,l10n_fr.account_type_expense,__account__.account_account_H1291,
__account__.account_account_H789,helom.base_company,609100,- de matières premières (et fournitures),Regular,l10n_fr.account_type_expense,__account__.account_account_H1291,
__account__.account_account_H790,helom.base_company,609200,- d'autres approvisionnements stockés,Regular,l10n_fr.account_type_expense,__account__.account_account_H1291,
__account__.account_account_H791,helom.base_company,609400,"Remise,ristourne,rabais- d'études et prestations de services",Regular,l10n_fr.account_type_expense,__account__.account_account_H1291,
__account__.account_account_H792,helom.base_company,609500,"- de matériel, équipements et travaux",Regular,l10n_fr.account_type_expense,__account__.account_account_H1291,
__account__.account_account_H793,helom.base_company,609600,- d'approvisionnements non stockés,Regular,l10n_fr.account_type_expense,__account__.account_account_H1291,
__account__.account_account_H794,helom.base_company,609700,- de marchandises,Regular,l10n_fr.account_type_expense,__account__.account_account_H1291,
__account__.account_account_H1467,helom.base_company,609701,RRR marchandises pied de page,Regular,l10n_fr.account_type_expense,__account__.account_account_H1291,
__account__.account_account_H795,helom.base_company,609800,"Rabais, remises et ristournes non affectés",Regular,l10n_fr.account_type_expense,__account__.account_account_H1291,
__account__.account_account_H796,helom.base_company,61,Services extérieurs,View,l10n_fr.account_type_view,__account__.account_account_H730,
__account__.account_account_H797,helom.base_company,611000,Sous-traitance générale,Regular,l10n_fr.account_type_expense,__account__.account_account_H796,
__account__.account_account_H1433,helom.base_company,611001,Sous-traitance Informatique,Regular,l10n_fr.account_type_expense,__account__.account_account_H796,
__account__.account_account_H1440,helom.base_company,611002,Sous-traitance Informatique INTRACO,Regular,l10n_fr.account_type_expense,__account__.account_account_H796,
__account__.account_account_H798,helom.base_company,612000,Redevances de crédit-bail,View,l10n_fr.account_type_view,__account__.account_account_H796,
__account__.account_account_H799,helom.base_company,612100,Location imprimante,Regular,l10n_fr.account_type_expense,__account__.account_account_H798,
__account__.account_account_H800,helom.base_company,612200,Crédit-bail mobilier,Regular,l10n_fr.account_type_expense,__account__.account_account_H798,
__account__.account_account_H801,helom.base_company,612500,Crédit-bail immobilier,Regular,l10n_fr.account_type_expense,__account__.account_account_H798,
__account__.account_account_H802,helom.base_company,613000,Locations,View,l10n_fr.account_type_view,__account__.account_account_H796,
__account__.account_account_H1395,helom.base_company,613100,Location serveur,Regular,l10n_fr.account_type_expense,__account__.account_account_H802,
__account__.account_account_H803,helom.base_company,613200,Locations immobilières,Regular,l10n_fr.account_type_expense,__account__.account_account_H802,
__account__.account_account_H1282,helom.base_company,613210,Locations dms,Regular,l10n_fr.account_type_expense,__account__.account_account_H802,
__account__.account_account_H804,helom.base_company,613400,Location TPE,Regular,l10n_fr.account_type_expense,__account__.account_account_H802,
__account__.account_account_H1218,helom.base_company,613410,Location Imprimante,Regular,l10n_fr.account_type_expense,__account__.account_account_H802,
__account__.account_account_H1287,helom.base_company,613430,Location bennes,Regular,l10n_fr.account_type_expense,__account__.account_account_H802,
__account__.account_account_H1321,helom.base_company,613440,Location gerbeur,Regular,l10n_fr.account_type_expense,__account__.account_account_H802,
__account__.account_account_H805,helom.base_company,613500,Locations matériel de transport,Regular,l10n_fr.account_type_expense,__account__.account_account_H802,
__account__.account_account_H1383,helom.base_company,613501,Locations matériel,Regular,l10n_fr.account_type_expense,__account__.account_account_H802,
__account__.account_account_H1320,helom.base_company,613510,VP-Locations laguna BV-995-WD,Regular,l10n_fr.account_type_expense,__account__.account_account_H802,
__account__.account_account_H1331,helom.base_company,613520,VU-Locations renault Kangoo BZ-239-YC,Regular,l10n_fr.account_type_expense,__account__.account_account_H802,
__account__.account_account_H1334,helom.base_company,613530,VP-Locations MEGANE BL-997-GV,Regular,l10n_fr.account_type_expense,__account__.account_account_H802,
__account__.account_account_H1337,helom.base_company,613540,VU-Locations renault Kangoo BZ-678-RG,Regular,l10n_fr.account_type_expense,__account__.account_account_H802,
__account__.account_account_H1338,helom.base_company,613550,VP Locations renault Laguna CC-572-BY,Regular,l10n_fr.account_type_expense,__account__.account_account_H802,
__account__.account_account_H1340,helom.base_company,613560,VP-Locations renault Megane CC-512-BZ,Regular,l10n_fr.account_type_expense,__account__.account_account_H802,
__account__.account_account_H806,helom.base_company,613600,Location téléphones,Regular,l10n_fr.account_type_expense,__account__.account_account_H802,
__account__.account_account_H807,helom.base_company,614000,Charges locatives et de copropriété,Regular,l10n_fr.account_type_expense,__account__.account_account_H796,
__account__.account_account_H1358,helom.base_company,615001,Entretien et réparations,View,l10n_fr.account_type_view,__account__.account_account_H796,
__account__.account_account_H809,helom.base_company,615100,ENTRET REPAR VEHICULES,Regular,l10n_fr.account_type_expense,__account__.account_account_H1358,
__account__.account_account_H811,helom.base_company,615200,- sur biens immobiliers,Regular,l10n_fr.account_type_expense,__account__.account_account_H1358,
__account__.account_account_H810,helom.base_company,615300,ENTRETIEN MACHINES,Regular,l10n_fr.account_type_expense,__account__.account_account_H1358,
__account__.account_account_H812,helom.base_company,615500,- sur biens mobiliers,View,l10n_fr.account_type_view,__account__.account_account_H1358,
__account__.account_account_H813,helom.base_company,615510,Hebergement site internet,Regular,l10n_fr.account_type_expense,__account__.account_account_H812,
__account__.account_account_H814,helom.base_company,615600,Maintenance,View,l10n_fr.account_type_view,__account__.account_account_H1358,
__account__.account_account_H815,helom.base_company,615601,Maintenance ,Regular,l10n_fr.account_type_expense,__account__.account_account_H814,
__account__.account_account_H1216,helom.base_company,615700,Maintenance informatique,Regular,l10n_fr.account_type_expense,__account__.account_account_H1358,
__account__.account_account_H816,helom.base_company,616000,Primes d'assurance,View,l10n_fr.account_type_view,__account__.account_account_H796,
__account__.account_account_H817,helom.base_company,616101,Multirisques,Regular,l10n_fr.account_type_view,__account__.account_account_H816,
__account__.account_account_H1413,helom.base_company,616102,MISSION DES PREPOSES,Regular,l10n_fr.account_type_view,__account__.account_account_H816,
__account__.account_account_H1468,helom.base_company,616103,Assurance chq Transax,Regular,l10n_fr.account_type_view,__account__.account_account_H816,
__account__.account_account_H818,helom.base_company,616110,Assurance emprunt,Regular,l10n_fr.account_type_expense,__account__.account_account_H816,
__account__.account_account_H1386,helom.base_company,616111,Assurance décès,Regular,l10n_fr.account_type_expense,__account__.account_account_H816,
__account__.account_account_H819,helom.base_company,616200,Assurance obligatoire dommage construction,Regular,l10n_fr.account_type_expense,__account__.account_account_H816,
__account__.account_account_H820,helom.base_company,616301,Assurance transport,Regular,l10n_fr.account_type_expense,__account__.account_account_H816,
__account__.account_account_H821,helom.base_company,616360,Assurance transport sur achats,Regular,l10n_fr.account_type_expense,__account__.account_account_H816,
__account__.account_account_H822,helom.base_company,616370,Assurance transportsur ventes,Regular,l10n_fr.account_type_expense,__account__.account_account_H816,
__account__.account_account_H823,helom.base_company,616380,Assurance transport sur autres biens,Regular,l10n_fr.account_type_expense,__account__.account_account_H816,
__account__.account_account_H824,helom.base_company,616400,Risques d'exploitation,Regular,l10n_fr.account_type_expense,__account__.account_account_H816,
__account__.account_account_H825,helom.base_company,616500,Insolvabilité clients,Regular,l10n_fr.account_type_expense,__account__.account_account_H816,
__account__.account_account_H826,helom.base_company,617000,Études et recherches,Regular,l10n_fr.account_type_expense,__account__.account_account_H796,
__account__.account_account_H827,helom.base_company,618000,Divers,View,l10n_fr.account_type_view,__account__.account_account_H796,
__account__.account_account_H828,helom.base_company,618100,Documentation générale,Regular,l10n_fr.account_type_expense,__account__.account_account_H827,
__account__.account_account_H1415,helom.base_company,618110,Documentation générale INTRACO,Regular,l10n_fr.account_type_expense,__account__.account_account_H827,
__account__.account_account_H829,helom.base_company,618300,Documentation technique,Regular,l10n_fr.account_type_expense,__account__.account_account_H827,
__account__.account_account_H830,helom.base_company,618500,"Frais de colloques, séminaires, conférences",Regular,l10n_fr.account_type_expense,__account__.account_account_H827,
__account__.account_account_H1225,helom.base_company,618510,Formations,Regular,l10n_fr.account_type_expense,__account__.account_account_H827,
__account__.account_account_H831,helom.base_company,619000,"Rabais, remises et ristournes obtenus sur services extérieurs",Regular,l10n_fr.account_type_expense,__account__.account_account_H796,
__account__.account_account_H832,helom.base_company,62,Autres services extérieurs,View,l10n_fr.account_type_view,__account__.account_account_H730,
__account__.account_account_H833,helom.base_company,621000,Personnel extérieur à l'entreprise,View,l10n_fr.account_type_view,__account__.account_account_H832,
__account__.account_account_H834,helom.base_company,621100,Personnel intérimaire,Regular,l10n_fr.account_type_expense,__account__.account_account_H833,
__account__.account_account_H835,helom.base_company,621400,Personnel détaché ou prêté à l'entreprise,Regular,l10n_fr.account_type_expense,__account__.account_account_H833,
__account__.account_account_H836,helom.base_company,622000,Rémunérations d'intermédiaires et honoraires,View,l10n_fr.account_type_view,__account__.account_account_H832,
__account__.account_account_H837,helom.base_company,622100,Commissions et courtages sur achats,Regular,l10n_fr.account_type_expense,__account__.account_account_H836,
__account__.account_account_H838,helom.base_company,622200,Commissions et courtages sur ventes,Regular,l10n_fr.account_type_expense,__account__.account_account_H836,
__account__.account_account_H1443,helom.base_company,622300,Commissions recouvrement,Regular,l10n_fr.account_type_expense,__account__.account_account_H836,
__account__.account_account_H839,helom.base_company,622400,Rémunérations des transitaires,Regular,l10n_fr.account_type_expense,__account__.account_account_H836,
__account__.account_account_H840,helom.base_company,622500,Rémunérations d'affacturage,Regular,l10n_fr.account_type_expense,__account__.account_account_H836,
__account__.account_account_H841,helom.base_company,622600,Honoraires,View,l10n_fr.account_type_view,__account__.account_account_H836,
__account__.account_account_H842,helom.base_company,622630,Honoraires,Regular,l10n_fr.account_type_expense,__account__.account_account_H841,
__account__.account_account_H843,helom.base_company,622640,Honoraires comptables,Regular,l10n_fr.account_type_expense,__account__.account_account_H841,
__account__.account_account_H844,helom.base_company,622650,Honoraire Juridique,Regular,l10n_fr.account_type_expense,__account__.account_account_H841,
__account__.account_account_H1379,helom.base_company,622660,Honoraires CAC,Regular,l10n_fr.account_type_expense,__account__.account_account_H841,
__account__.account_account_H845,helom.base_company,622700,Frais d'actes et de contentieux,Regular,l10n_fr.account_type_expense,__account__.account_account_H841,
__account__.account_account_H846,helom.base_company,622800,Divers,Regular,l10n_fr.account_type_expense,__account__.account_account_H841,
__account__.account_account_H1303,helom.base_company,6230,"Publicité, publications, relations publiques",View,l10n_fr.account_type_view,__account__.account_account_H832,
__account__.account_account_H847,helom.base_company,623000,"Publicité, publications, relations publiques",Regular,l10n_fr.account_type_expense,__account__.account_account_H1303,
__account__.account_account_H1370,helom.base_company,623001,"Publicité, publications, relations publiques - INTRACO",Regular,l10n_fr.account_type_expense,__account__.account_account_H1303,
__account__.account_account_H848,helom.base_company,623100,Referencement Internet,Regular,l10n_fr.account_type_expense,__account__.account_account_H1303,
__account__.account_account_H1369,helom.base_company,623101,Referencement Internet - INTRACO,Regular,l10n_fr.account_type_expense,__account__.account_account_H1303,
__account__.account_account_H851,helom.base_company,623200,Publication papier,Regular,l10n_fr.account_type_expense,__account__.account_account_H1303,
__account__.account_account_H1360,helom.base_company,623300,Foires et expositions (fairs),Regular,l10n_fr.account_type_expense,__account__.account_account_H1303,
__account__.account_account_H1226,helom.base_company,623310,Developpement site Internet,Regular,l10n_fr.account_type_expense,__account__.account_account_H1303,
__account__.account_account_H854,helom.base_company,623320,Hebergement Informatique,Regular,l10n_fr.account_type_expense,__account__.account_account_H1303,
__account__.account_account_H855,helom.base_company,623400,Cadeaux à la clientèle,Regular,l10n_fr.account_type_expense,__account__.account_account_H1303,
__account__.account_account_H856,helom.base_company,623500,Primes,Regular,l10n_fr.account_type_expense,__account__.account_account_H1303,
__account__.account_account_H857,helom.base_company,623600,Catalogues et imprimés,Regular,l10n_fr.account_type_expense,__account__.account_account_H1303,
__account__.account_account_H859,helom.base_company,623800,"Divers (pourboires, dons courants...)",Regular,l10n_fr.account_type_expense,__account__.account_account_H1303,
__account__.account_account_H860,helom.base_company,624000,Transports de biens et transports collectifs du personnel,View,l10n_fr.account_type_view,__account__.account_account_H832,
__account__.account_account_H861,helom.base_company,624100,Transports sur achats,Regular,l10n_fr.account_type_expense,__account__.account_account_H860,
__account__.account_account_H1401,helom.base_company,624101,Transports sur achats INTRACO,Regular,l10n_fr.account_type_expense,__account__.account_account_H860,
__account__.account_account_H862,helom.base_company,624110,Transports sur ventes,Regular,l10n_fr.account_type_expense,__account__.account_account_H860,
__account__.account_account_H863,helom.base_company,624200,Transports du personnel,Regular,l10n_fr.account_type_expense,__account__.account_account_H860,
__account__.account_account_H864,helom.base_company,624300,Transports entre établissements ou chantiers,Regular,l10n_fr.account_type_expense,__account__.account_account_H860,
__account__.account_account_H865,helom.base_company,624400,Transports administratifs,Regular,l10n_fr.account_type_expense,__account__.account_account_H860,
__account__.account_account_H866,helom.base_company,624700,Transports collectifs du personnel,Regular,l10n_fr.account_type_expense,__account__.account_account_H860,
__account__.account_account_H867,helom.base_company,624800,Divers,Regular,l10n_fr.account_type_expense,__account__.account_account_H860,
__account__.account_account_H868,helom.base_company,625000,Déplacements missions et réceptions,View,l10n_fr.account_type_view,__account__.account_account_H832,
__account__.account_account_H869,helom.base_company,625100,Restaurant,Regular,l10n_fr.account_type_expense,__account__.account_account_H868,
__account__.account_account_H870,helom.base_company,625101,Restaurant Anthony,Regular,l10n_fr.account_type_expense,__account__.account_account_H868,
__account__.account_account_H871,helom.base_company,625110,Autoroute,Regular,l10n_fr.account_type_expense,__account__.account_account_H868,
